name,collection,path,repo_url,license,version,author,has_frontmatter,is_template,duplicate_of,description
base-academic-search,research-plugins,skills/research-plugins/skills/literature/search/base-academic-search/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/literature/search/base-academic-search/SKILL.md,Search 400M+ open access documents via the BASE search engine API
biorxiv-api,research-plugins,skills/research-plugins/skills/literature/search/biorxiv-api/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/literature/search/biorxiv-api/SKILL.md,Preprint server API for biology and medicine papers
boolean-search-guide,research-plugins,skills/research-plugins/skills/literature/search/boolean-search-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/literature/search/boolean-search-guide/SKILL.md,Master Boolean operators and advanced search syntax for academic databases
chatpaper-guide,research-plugins,skills/research-plugins/skills/literature/search/chatpaper-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/literature/search/chatpaper-guide/SKILL.md,Use ChatPaper to summarize and search arXiv papers with LLM assistance
citation-chaining-guide,research-plugins,skills/research-plugins/skills/literature/search/citation-chaining-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/literature/search/citation-chaining-guide/SKILL.md,Forward and backward citation chaining techniques for literature search
citeseerx-api,research-plugins,skills/research-plugins/skills/literature/search/citeseerx-api/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/literature/search/citeseerx-api/SKILL.md,Search computer science literature via the CiteSeerX digital library
database-comparison-guide,research-plugins,skills/research-plugins/skills/literature/search/database-comparison-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/literature/search/database-comparison-guide/SKILL.md,Compare major academic databases and when to use each for research
deep-literature-search,research-plugins,skills/research-plugins/skills/literature/search/deep-literature-search/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/literature/search/deep-literature-search/SKILL.md,Multi-source exhaustive literature search across academic databases
eric-education-api,research-plugins,skills/research-plugins/skills/literature/search/eric-education-api/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/literature/search/eric-education-api/SKILL.md,Search 2M+ education research records via the ERIC database API
europe-pmc-api,research-plugins,skills/research-plugins/skills/literature/search/europe-pmc-api/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/literature/search/europe-pmc-api/SKILL.md,Search biomedical and life sciences literature via Europe PMC
findpapers-guide,research-plugins,skills/research-plugins/skills/literature/search/findpapers-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/literature/search/findpapers-guide/SKILL.md,Search multiple academic databases simultaneously with Findpapers
google-scholar-guide,research-plugins,skills/research-plugins/skills/literature/search/google-scholar-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/literature/search/google-scholar-guide/SKILL.md,Advanced Google Scholar search techniques for comprehensive literature discovery
ieee-xplore-api,research-plugins,skills/research-plugins/skills/literature/search/ieee-xplore-api/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/literature/search/ieee-xplore-api/SKILL.md,Search IEEE's 6M+ engineering and CS publications via the Xplore API
lens-scholarly-api,research-plugins,skills/research-plugins/skills/literature/search/lens-scholarly-api/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/literature/search/lens-scholarly-api/SKILL.md,Search 300M+ scholarly and patent records via the Lens.org API
mesh-terms-guide,research-plugins,skills/research-plugins/skills/literature/search/mesh-terms-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/literature/search/mesh-terms-guide/SKILL.md,Navigate MeSH vocabulary for precise PubMed and MEDLINE searches
open-library-api,research-plugins,skills/research-plugins/skills/literature/search/open-library-api/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/literature/search/open-library-api/SKILL.md,Search and access book metadata via the Open Library API
open-semantic-search-guide,research-plugins,skills/research-plugins/skills/literature/search/open-semantic-search-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/literature/search/open-semantic-search-guide/SKILL.md,Self-hosted semantic search and text mining platform
openaire-api,research-plugins,skills/research-plugins/skills/literature/search/openaire-api/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/literature/search/openaire-api/SKILL.md,Search EU-funded research outputs via the OpenAIRE Graph API
openalex-api,research-plugins,skills/research-plugins/skills/literature/search/openalex-api/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/literature/search/openalex-api/SKILL.md,"Query the OpenAlex catalog of scholarly works, authors, and institutions"
plos-open-access-api,research-plugins,skills/research-plugins/skills/literature/search/plos-open-access-api/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/literature/search/plos-open-access-api/SKILL.md,Search PLOS open access journals with full-text Solr-powered API
pubmed-api,research-plugins,skills/research-plugins/skills/literature/search/pubmed-api/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/literature/search/pubmed-api/SKILL.md,Search biomedical literature and retrieve records via PubMed E-utilities
scielo-api,research-plugins,skills/research-plugins/skills/literature/search/scielo-api/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/literature/search/scielo-api/SKILL.md,Access Latin American and developing world research via SciELO API
semantic-scholar-api,research-plugins,skills/research-plugins/skills/literature/search/semantic-scholar-api/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/literature/search/semantic-scholar-api/SKILL.md,Search papers and analyze citation graphs via OpenAlex and CrossRef APIs
share-research-api,research-plugins,skills/research-plugins/skills/literature/search/share-research-api/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/literature/search/share-research-api/SKILL.md,Discover open access research outputs via the SHARE notification API
search-skills,research-plugins,skills/research-plugins/skills/literature/search/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/literature/search/SKILL.md,"31 database search skills. Trigger: finding papers, search strategies, querying academic databases. Design: one skill per database/tool with API details, query syntax, and rate limits."
systematic-search-strategy,research-plugins,skills/research-plugins/skills/literature/search/systematic-search-strategy/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/literature/search/systematic-search-strategy/SKILL.md,Construct rigorous systematic search strategies for literature reviews
worldcat-search-api,research-plugins,skills/research-plugins/skills/literature/search/worldcat-search-api/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/literature/search/worldcat-search-api/SKILL.md,Search the world's largest library catalog via OCLC WorldCat API
ai-scientist-v2-guide,research-plugins,skills/research-plugins/skills/research/automation/ai-scientist-v2-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/automation/ai-scientist-v2-guide/SKILL.md,Automated scientific discovery via agentic tree search by Sakana AI
aim-experiment-guide,research-plugins,skills/research-plugins/skills/research/automation/aim-experiment-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/automation/aim-experiment-guide/SKILL.md,Track and compare research experiments with Aim experiment tracker
claude-academic-workflow-guide,research-plugins,skills/research-plugins/skills/research/automation/claude-academic-workflow-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/automation/claude-academic-workflow-guide/SKILL.md,"Claude Code template for LaTeX, Beamer, and R research workflows"
data-collection-automation,research-plugins,skills/research-plugins/skills/research/automation/data-collection-automation/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/automation/data-collection-automation/SKILL.md,"Automate survey deployment, data collection, and pipeline management"
datagen-research-guide,research-plugins,skills/research-plugins/skills/research/automation/datagen-research-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/automation/datagen-research-guide/SKILL.md,AI-driven multi-agent research assistant for end-to-end studies
kedro-pipeline-guide,research-plugins,skills/research-plugins/skills/research/automation/kedro-pipeline-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/automation/kedro-pipeline-guide/SKILL.md,Build reproducible data science pipelines with Kedro for research projects
mle-agent-guide,research-plugins,skills/research-plugins/skills/research/automation/mle-agent-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/automation/mle-agent-guide/SKILL.md,Intelligent companion for ML engineering with arXiv integration
paper-to-agent-guide,research-plugins,skills/research-plugins/skills/research/automation/paper-to-agent-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/automation/paper-to-agent-guide/SKILL.md,Transform research papers into interactive AI agents for exploration
rd-agent-guide,research-plugins,skills/research-plugins/skills/research/automation/rd-agent-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/automation/rd-agent-guide/SKILL.md,Microsoft AI-driven R&D agent for automated data and model development
research-workflow-automation,research-plugins,skills/research-plugins/skills/research/automation/research-workflow-automation/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/automation/research-workflow-automation/SKILL.md,"Automate repetitive research tasks with pipelines, schedulers, and scripting"
automation-skills,research-plugins,skills/research-plugins/skills/research/automation/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/automation/SKILL.md,"10 research automation skills. Trigger: automating experiments, tracking results, reproducible pipelines. Design: ML experiment management, workflow orchestration, and lab automation tools."
auto-deep-research-guide,research-plugins,skills/research-plugins/skills/research/deep-research/auto-deep-research-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/deep-research/auto-deep-research-guide/SKILL.md,Automated deep research tool for thorough topic investigation
deep-searcher-guide,research-plugins,skills/research-plugins/skills/research/deep-research/deep-searcher-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/deep-research/deep-searcher-guide/SKILL.md,Open deep research alternative for private data with vector search
gpt-researcher-guide,research-plugins,skills/research-plugins/skills/research/deep-research/gpt-researcher-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/deep-research/gpt-researcher-guide/SKILL.md,Autonomous agent for comprehensive deep research on any topic
in-depth-research-guide,research-plugins,skills/research-plugins/skills/research/deep-research/in-depth-research-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/deep-research/in-depth-research-guide/SKILL.md,Structured methodology for conducting exhaustive multi-source investigations
khoj-research-guide,research-plugins,skills/research-plugins/skills/research/deep-research/khoj-research-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/deep-research/khoj-research-guide/SKILL.md,AI second brain for deep research and personal knowledge management
kosmos-scientist-guide,research-plugins,skills/research-plugins/skills/research/deep-research/kosmos-scientist-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/deep-research/kosmos-scientist-guide/SKILL.md,Claude Code-driven autonomous AI Scientist for discovery
llm-scientific-discovery-guide,research-plugins,skills/research-plugins/skills/research/deep-research/llm-scientific-discovery-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/deep-research/llm-scientific-discovery-guide/SKILL.md,Survey of LLM agents for biomedical scientific discovery
local-deep-research-guide,research-plugins,skills/research-plugins/skills/research/deep-research/local-deep-research-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/deep-research/local-deep-research-guide/SKILL.md,Deep research agent searching 10+ sources with local or cloud LLMs
meta-synthesis-guide,research-plugins,skills/research-plugins/skills/research/deep-research/meta-synthesis-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/deep-research/meta-synthesis-guide/SKILL.md,Conduct qualitative meta-synthesis and evidence synthesis methods
open-researcher-guide,research-plugins,skills/research-plugins/skills/research/deep-research/open-researcher-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/deep-research/open-researcher-guide/SKILL.md,Open pipeline for generating deep research trajectories with LLMs
scoping-review-guide,research-plugins,skills/research-plugins/skills/research/deep-research/scoping-review-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/deep-research/scoping-review-guide/SKILL.md,Scoping review methodology for broad evidence mapping
deep-research-skills,research-plugins,skills/research-plugins/skills/research/deep-research/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/deep-research/SKILL.md,"13 deep research & systematic reviews skills. Trigger: systematic reviews, multi-source synthesis, comprehensive literature surveys. Design: multi-step research protocols with quality assessment and evidence grading."
systematic-review-guide,research-plugins,skills/research-plugins/skills/research/deep-research/systematic-review-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/deep-research/systematic-review-guide/SKILL.md,Systematic review methodology with PRISMA and evidence synthesis
tongyi-deep-research-guide,research-plugins,skills/research-plugins/skills/research/deep-research/tongyi-deep-research-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/deep-research/tongyi-deep-research-guide/SKILL.md,Open-source deep research agent by Alibaba for scholarly research
eu-horizon-guide,research-plugins,skills/research-plugins/skills/research/funding/eu-horizon-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/funding/eu-horizon-guide/SKILL.md,Navigate EU Horizon Europe funding programs and proposal writing
figshare-api,research-plugins,skills/research-plugins/skills/research/funding/figshare-api/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/funding/figshare-api/SKILL.md,Research data sharing and repository
grant-budget-guide,research-plugins,skills/research-plugins/skills/research/funding/grant-budget-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/funding/grant-budget-guide/SKILL.md,Prepare and justify research grant budgets across funding agencies
grant-writing-guide,research-plugins,skills/research-plugins/skills/research/funding/grant-writing-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/funding/grant-writing-guide/SKILL.md,Write competitive research proposals with clear objectives and budgets
nih-reporter-api-guide,research-plugins,skills/research-plugins/skills/research/funding/nih-reporter-api-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/funding/nih-reporter-api-guide/SKILL.md,Search NIH-funded grants and research projects via RePORTER API
nsf-award-api-guide,research-plugins,skills/research-plugins/skills/research/funding/nsf-award-api-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/funding/nsf-award-api-guide/SKILL.md,"Search NSF awards and grants with free public API, no auth required"
nsf-grant-guide,research-plugins,skills/research-plugins/skills/research/funding/nsf-grant-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/funding/nsf-grant-guide/SKILL.md,"Navigate NSF grant applications, program selection, and strategies"
open-science-guide,research-plugins,skills/research-plugins/skills/research/funding/open-science-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/funding/open-science-guide/SKILL.md,"Pre-registration, open data, and FAIR principles for research"
funding-skills,research-plugins,skills/research-plugins/skills/research/funding/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/funding/SKILL.md,"9 grants & funding skills. Trigger: grant applications, funding search, budget planning, data repositories. Design: funder-specific guides with eligibility, submission requirements, and timelines."
zenodo-api,research-plugins,skills/research-plugins/skills/research/funding/zenodo-api/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/funding/zenodo-api/SKILL.md,Open research repository for all disciplines
action-research-guide,research-plugins,skills/research-plugins/skills/research/methodology/action-research-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/methodology/action-research-guide/SKILL.md,Design and conduct action research and participatory studies
claude-scientific-guide,research-plugins,skills/research-plugins/skills/research/methodology/claude-scientific-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/methodology/claude-scientific-guide/SKILL.md,Ready-to-use agent skills for scientific research and engineering
experimental-design-guide,research-plugins,skills/research-plugins/skills/research/methodology/experimental-design-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/methodology/experimental-design-guide/SKILL.md,"Design rigorous experiments using DOE, factorial designs, and response surfaces"
grad-school-guide,research-plugins,skills/research-plugins/skills/research/methodology/grad-school-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/methodology/grad-school-guide/SKILL.md,Practical advice for thriving in PhD programs and academic research
grounded-theory-guide,research-plugins,skills/research-plugins/skills/research/methodology/grounded-theory-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/methodology/grounded-theory-guide/SKILL.md,Apply grounded theory methodology to develop theory from data
mixed-methods-guide,research-plugins,skills/research-plugins/skills/research/methodology/mixed-methods-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/methodology/mixed-methods-guide/SKILL.md,Guide to designing and conducting mixed methods research
parsifal-slr-guide,research-plugins,skills/research-plugins/skills/research/methodology/parsifal-slr-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/methodology/parsifal-slr-guide/SKILL.md,Plan and manage systematic literature reviews with Parsifal platform
qualitative-research-guide,research-plugins,skills/research-plugins/skills/research/methodology/qualitative-research-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/methodology/qualitative-research-guide/SKILL.md,Design and conduct qualitative research using grounded theory and case studies
research-paper-kb,research-plugins,skills/research-plugins/skills/research/methodology/research-paper-kb/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/methodology/research-paper-kb/SKILL.md,Build a persistent cross-session knowledge base from academic papers
research-town-guide,research-plugins,skills/research-plugins/skills/research/methodology/research-town-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/methodology/research-town-guide/SKILL.md,Simulate human research communities with multi-agent AI collaboration
scientify-idea-generation,research-plugins,skills/research-plugins/skills/research/methodology/scientify-idea-generation/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/methodology/scientify-idea-generation/SKILL.md,Generate research ideas from collected papers with gap analysis
methodology-skills,research-plugins,skills/research-plugins/skills/research/methodology/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,,"12 research methodology skills. Trigger: study design, methodology selection, scientific reasoning, mentoring. Design: rigorous methods frameworks covering qualitative, quantitative, and mixed approaches."
slr-automation-guide,research-plugins,skills/research-plugins/skills/research/methodology/slr-automation-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/methodology/slr-automation-guide/SKILL.md,Tools and pipelines for automating systematic literature reviews
automated-review-guide,research-plugins,skills/research-plugins/skills/research/paper-review/automated-review-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/paper-review/automated-review-guide/SKILL.md,"AI-assisted peer review tools, workflows, and quality standards"
latte-review-guide,research-plugins,skills/research-plugins/skills/research/paper-review/latte-review-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/paper-review/latte-review-guide/SKILL.md,Automate systematic literature reviews with LatteReview AI agents
paper-critique-framework,research-plugins,skills/research-plugins/skills/research/paper-review/paper-critique-framework/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/paper-review/paper-critique-framework/SKILL.md,Structured framework for writing peer review reports and paper critiques
paper-reading-assistant,research-plugins,skills/research-plugins/skills/research/paper-review/paper-reading-assistant/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/paper-review/paper-reading-assistant/SKILL.md,"AI-assisted paper reading, PDF Q&A, and summarization workflows"
peer-review-guide,research-plugins,skills/research-plugins/skills/research/paper-review/peer-review-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/paper-review/peer-review-guide/SKILL.md,"Conduct thorough, constructive peer reviews and evaluate research papers"
rebuttal-writing-guide,research-plugins,skills/research-plugins/skills/research/paper-review/rebuttal-writing-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/paper-review/rebuttal-writing-guide/SKILL.md,Write effective rebuttals to reviewer comments for journal submissions
review-response-guide,research-plugins,skills/research-plugins/skills/research/paper-review/review-response-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/paper-review/review-response-guide/SKILL.md,Craft effective point-by-point reviewer response letters
scientify-write-review-paper,research-plugins,skills/research-plugins/skills/research/paper-review/scientify-write-review-paper/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/paper-review/scientify-write-review-paper/SKILL.md,Write literature reviews and survey papers from collected papers
paper-review-skills,research-plugins,skills/research-plugins/skills/research/paper-review/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/research/paper-review/SKILL.md,"8 peer review skills. Trigger: reviewing manuscripts, comparing papers, quality assessment. Design: systematic review criteria, evaluation rubrics, and automated review tools."
google-colab-guide,research-plugins,skills/research-plugins/skills/tools/code-exec/google-colab-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/code-exec/google-colab-guide/SKILL.md,Run and manage Google Colab notebooks for Python and ML research
jupyter-notebook-guide,research-plugins,skills/research-plugins/skills/tools/code-exec/jupyter-notebook-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/code-exec/jupyter-notebook-guide/SKILL.md,Best practices for computational research notebooks with reproducible workflows
kaggle-api-guide,research-plugins,skills/research-plugins/skills/tools/code-exec/kaggle-api-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/code-exec/kaggle-api-guide/SKILL.md,"Download datasets, manage competitions and notebooks via Kaggle API"
overleaf-cli-guide,research-plugins,skills/research-plugins/skills/tools/code-exec/overleaf-cli-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/code-exec/overleaf-cli-guide/SKILL.md,Sync and manage Overleaf LaTeX projects from the command line
python-reproducibility-guide,research-plugins,skills/research-plugins/skills/tools/code-exec/python-reproducibility-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/code-exec/python-reproducibility-guide/SKILL.md,"Reproducible Python environments, notebooks, and literate programming"
r-reproducibility-guide,research-plugins,skills/research-plugins/skills/tools/code-exec/r-reproducibility-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/code-exec/r-reproducibility-guide/SKILL.md,Create reproducible research workflows with R and RMarkdown/Quarto
sandbox-execution-guide,research-plugins,skills/research-plugins/skills/tools/code-exec/sandbox-execution-guide/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/code-exec/sandbox-execution-guide/SKILL.md,Secure sandboxed code execution environments for reproducible research computing
code-exec-skills,research-plugins,skills/research-plugins/skills/tools/code-exec/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/code-exec/SKILL.md,"7 code execution skills. Trigger: running code, interactive notebooks, Jupyter, Colab, sandboxed execution. Design: execution environment guides with setup instructions and best practices."
code-flow-visualizer,research-plugins,skills/research-plugins/skills/tools/diagram/code-flow-visualizer/SKILL.md,https://github.com/wentorai/research-plugins,,,,True,False,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/tools/diagram/code-flow-visualizer/SKILL.md,"Convert Python, JavaScript, and TypeScript functions into Mermaid flowcharts"
